t_names,CTQ_Term,Sex,Region,Effect_Size_Main_Ped,P_Main_Ped,Q_Main_Ped,Significant_Main_Ped,Effect_Size_Cov_Ped,P_Cov_Ped,Q_Cov_Ped,Significant_Cov_Ped,Sample_Size_Ped,Effect_Size_Main_YA,P_Main_YA,Q_Main_YA,Significant_Main_YA,Effect_Size_Cov_YA,P_Cov_YA,Q_Cov_YA,Significant_Cov_YA,Sample_Size_YA,Effect_Size_Main_OA,P_Main_OA,Q_Main_OA,Significant_Main_OA,Effect_Size_Cov_OA,P_Cov_OA,Q_Cov_OA,Significant_Cov_OA,Sample_Size_OA
surface_area,CTQ_Abuse,female,L_parsorbitalis_surfavg,-0.146 (0.08),7.11e-02,4.39e-01,No,-0.075 (0.174),6.68e-01,8.41e-01,No,171,0.023 (0.033),4.84e-01,6.72e-01,No,-0.094 (0.078),2.29e-01,4.30e-01,No,1020,0.002 (0.038),9.55e-01,9.84e-01,No,-0.124 (0.081),1.26e-01,3.66e-01,No,736
surface_area,CTQ_Abuse,female,L_parstriangularis_surfavg,0.02 (0.081),8.09e-01,9.71e-01,No,-0.281 (0.175),1.10e-01,3.47e-01,No,171,-0.034 (0.033),3.05e-01,6.48e-01,No,-0.033 (0.078),6.71e-01,7.74e-01,No,1020,-0.02 (0.038),6.10e-01,9.84e-01,No,0.064 (0.081),4.28e-01,6.61e-01,No,736
surface_area,CTQ_Abuse,female,L_pericalcarine_surfavg,0.049 (0.081),5.48e-01,9.04e-01,No,-0.275 (0.175),1.17e-01,3.47e-01,No,171,0.004 (0.033),9.03e-01,9.45e-01,No,0.075 (0.078),3.36e-01,5.32e-01,No,1020,-0.065 (0.038),9.03e-02,9.84e-01,No,0.084 (0.081),3.00e-01,6.41e-01,No,736
surface_area,CTQ_Abuse,female,L_postcentral_surfavg,-0.036 (0.08),6.57e-01,9.65e-01,No,0.342 (0.174),5.11e-02,2.25e-01,No,171,-0.024 (0.033),4.69e-01,6.72e-01,No,0.061 (0.078),4.33e-01,6.25e-01,No,1020,0.018 (0.038),6.43e-01,9.84e-01,No,-0.025 (0.081),7.61e-01,8.21e-01,No,736
surface_area,CTQ_Abuse,female,L_posteriorcingulate_surfavg,0.009 (0.081),9.11e-01,9.71e-01,No,0.142 (0.176),4.20e-01,6.35e-01,No,171,0.005 (0.033),8.68e-01,9.37e-01,No,-0.037 (0.078),6.29e-01,7.51e-01,No,1020,0.025 (0.038),5.22e-01,9.84e-01,No,0.051 (0.081),5.29e-01,6.85e-01,No,736
surface_area,CTQ_Abuse,female,L_precentral_surfavg,-0.056 (0.081),4.88e-01,9.04e-01,No,0.261 (0.175),1.37e-01,3.88e-01,No,171,0.028 (0.033),3.96e-01,6.72e-01,No,-0.162 (0.078),3.67e-02,1.31e-01,No,1020,-0.003 (0.038),9.39e-01,9.84e-01,No,-0.062 (0.081),4.44e-01,6.61e-01,No,736
surface_area,CTQ_Abuse,female,L_precuneus_surfavg,-0.018 (0.081),8.25e-01,9.71e-01,No,0.203 (0.175),2.49e-01,4.55e-01,No,171,-0.029 (0.033),3.73e-01,6.67e-01,No,0.181 (0.077),1.95e-02,8.84e-02,No,1020,-0.026 (0.038),4.99e-01,9.84e-01,No,0.051 (0.081),5.27e-01,6.85e-01,No,736
surface_area,CTQ_Abuse,female,L_rostralanteriorcingulate_surfavg,-0.18 (0.08),2.59e-02,2.87e-01,No,0.294 (0.173),9.09e-02,3.47e-01,No,171,-0.093 (0.033) *,4.56e-03,3.87e-02,Yes,0.289 (0.077) *,1.89e-04,2.14e-03,Yes,1020,-0.025 (0.038),5.20e-01,9.84e-01,No,0.168 (0.081),3.72e-02,1.95e-01,No,736
surface_area,CTQ_Abuse,female,L_rostralmiddlefrontal_surfavg,-0.083 (0.081),3.10e-01,7.72e-01,No,0.105 (0.175),5.51e-01,7.35e-01,No,171,0.048 (0.033),1.51e-01,4.65e-01,No,-0.126 (0.078),1.05e-01,2.45e-01,No,1020,0.019 (0.038),6.24e-01,9.84e-01,No,-0.067 (0.081),4.06e-01,6.61e-01,No,736
surface_area,CTQ_Abuse,female,L_superiorfrontal_surfavg,-0.007 (0.081),9.28e-01,9.71e-01,No,0.282 (0.175),1.09e-01,3.47e-01,No,171,0.008 (0.033),8.17e-01,9.11e-01,No,-0.109 (0.078),1.62e-01,3.44e-01,No,1020,0.045 (0.038),2.40e-01,9.84e-01,No,-0.056 (0.081),4.92e-01,6.85e-01,No,736
surface_area,CTQ_Abuse,female,L_superiorparietal_surfavg,-0.035 (0.081),6.67e-01,9.65e-01,No,0.249 (0.175),1.57e-01,3.97e-01,No,171,0.036 (0.033),2.74e-01,6.38e-01,No,0.076 (0.078),3.26e-01,5.28e-01,No,1020,-0.036 (0.038),3.45e-01,9.84e-01,No,0.133 (0.081),1.00e-01,3.41e-01,No,736
surface_area,CTQ_Abuse,female,L_superiortemporal_surfavg,0.004 (0.081),9.58e-01,9.71e-01,No,-0.133 (0.176),4.51e-01,6.42e-01,No,171,0.03 (0.033),3.57e-01,6.58e-01,No,-0.231 (0.077) *,2.84e-03,2.41e-02,Yes,1020,0.006 (0.038),8.85e-01,9.84e-01,No,-0.224 (0.08),5.38e-03,7.32e-02,No,736
surface_area,CTQ_Abuse,female,L_supramargil_surfavg,0.036 (0.081),6.55e-01,9.65e-01,No,-0.008 (0.176),9.63e-01,9.65e-01,No,171,0.024 (0.033),4.63e-01,6.72e-01,No,0.009 (0.078),9.04e-01,9.18e-01,No,1020,-0.009 (0.038),8.12e-01,9.84e-01,No,-0.08 (0.081),3.20e-01,6.41e-01,No,736
surface_area,CTQ_Abuse,female,L_frontalpole_surfavg,-0.174 (0.079),2.96e-02,2.87e-01,No,-0.197 (0.172),2.54e-01,4.55e-01,No,171,0.109 (0.033) *,9.07e-04,1.03e-02,Yes,-0.355 (0.077) *,4.13e-06,1.40e-04,Yes,1020,-0.009 (0.038),8.15e-01,9.84e-01,No,-0.314 (0.08) *,9.34e-05,6.35e-03,Yes,736
surface_area,CTQ_Abuse,female,L_temporalpole_surfavg,-0.051 (0.078),5.15e-01,9.04e-01,No,-0.6 (0.168) *,4.69e-04,2.63e-02,Yes,171,0.024 (0.033),4.67e-01,6.72e-01,No,-0.172 (0.077),2.69e-02,1.14e-01,No,1020,0.026 (0.038),4.94e-01,9.84e-01,No,-0.053 (0.081),5.14e-01,6.85e-01,No,736
surface_area,CTQ_Abuse,female,L_transversetemporal_surfavg,-0.116 (0.081),1.53e-01,6.52e-01,No,0.014 (0.175),9.34e-01,9.65e-01,No,171,-0.013 (0.033),7.05e-01,8.65e-01,No,0.041 (0.078),6.01e-01,7.50e-01,No,1020,-0.025 (0.038),5.11e-01,9.84e-01,No,-0.001 (0.081),9.89e-01,9.89e-01,No,736
surface_area,CTQ_Abuse,female,L_insula_surfavg,-0.014 (0.08),8.63e-01,9.71e-01,No,-0.372 (0.173),3.32e-02,1.61e-01,No,171,-0.015 (0.033),6.46e-01,8.28e-01,No,-0.058 (0.078),4.52e-01,6.25e-01,No,1020,-0.035 (0.038),3.61e-01,9.84e-01,No,-0.243 (0.08),2.55e-03,5.78e-02,No,736
surface_area,CTQ_Abuse,female,R_bankssts_surfavg,0.1 (0.081),2.17e-01,6.87e-01,No,-0.18 (0.175),3.06e-01,5.03e-01,No,171,-0.034 (0.033),2.98e-01,6.48e-01,No,-0.105 (0.078),1.76e-01,3.63e-01,No,1020,0.036 (0.038),3.44e-01,9.84e-01,No,0.061 (0.081),4.47e-01,6.61e-01,No,736
surface_area,CTQ_Abuse,female,R_caudalanteriorcingulate_surfavg,-0.004 (0.081),9.61e-01,9.71e-01,No,-0.055 (0.176),7.56e-01,9.06e-01,No,171,-0.075 (0.033),2.30e-02,1.20e-01,No,0.016 (0.077),8.33e-01,8.71e-01,No,1020,0.061 (0.038),1.11e-01,9.84e-01,No,0.211 (0.08),8.63e-03,9.78e-02,No,736
surface_area,CTQ_Abuse,female,R_caudalmiddlefrontal_surfavg,-0.047 (0.08),5.55e-01,9.04e-01,No,0.419 (0.173),1.66e-02,1.13e-01,No,171,0.041 (0.033),2.20e-01,5.33e-01,No,-0.137 (0.078),7.73e-02,2.28e-01,No,1020,-0.07 (0.038),6.95e-02,9.84e-01,No,0.077 (0.081),3.41e-01,6.45e-01,No,736
surface_area,CTQ_Abuse,female,R_cuneus_surfavg,0.148 (0.079),6.44e-02,4.39e-01,No,-0.461 (0.172),7.99e-03,6.79e-02,No,171,0.01 (0.033),7.51e-01,8.68e-01,No,0.092 (0.078),2.38e-01,4.30e-01,No,1020,-0.084 (0.038),2.77e-02,9.41e-01,No,-0.033 (0.08),6.78e-01,7.69e-01,No,736
surface_area,CTQ_Abuse,female,R_entorhil_surfavg,-0.177 (0.08),2.83e-02,2.87e-01,No,0.03 (0.173),8.63e-01,9.32e-01,No,171,0.03 (0.033),3.58e-01,6.58e-01,No,0.06 (0.078),4.37e-01,6.25e-01,No,1020,0.009 (0.038),8.20e-01,9.84e-01,No,-0.061 (0.081),4.49e-01,6.61e-01,No,736
surface_area,CTQ_Abuse,female,R_fusiform_surfavg,-0.1 (0.081),2.19e-01,6.87e-01,No,-0.011 (0.175),9.49e-01,9.65e-01,No,171,-0.139 (0.033) *,2.28e-05,7.74e-04,Yes,0.311 (0.077) *,5.26e-05,8.94e-04,Yes,1020,0.006 (0.038),8.73e-01,9.84e-01,No,0.093 (0.081),2.48e-01,5.82e-01,No,736
surface_area,CTQ_Abuse,female,R_inferiorparietal_surfavg,0.051 (0.081),5.30e-01,9.04e-01,No,-0.13 (0.176),4.62e-01,6.42e-01,No,171,-0.043 (0.033),1.91e-01,4.99e-01,No,0.002 (0.078),9.79e-01,9.79e-01,No,1020,0.013 (0.038),7.40e-01,9.84e-01,No,0.048 (0.081),5.51e-01,6.85e-01,No,736
surface_area,CTQ_Abuse,female,R_inferiortemporal_surfavg,-0.052 (0.081),5.22e-01,9.04e-01,No,0.178 (0.175),3.11e-01,5.03e-01,No,171,0.002 (0.033),9.62e-01,9.62e-01,No,0.04 (0.078),6.08e-01,7.50e-01,No,1020,0.02 (0.038),5.95e-01,9.84e-01,No,0.157 (0.081),5.19e-02,2.35e-01,No,736
surface_area,CTQ_Abuse,female,R_isthmuscingulate_surfavg,0.08 (0.081),3.22e-01,7.72e-01,No,-0.179 (0.175),3.08e-01,5.03e-01,No,171,0.01 (0.033),7.53e-01,8.68e-01,No,-0.067 (0.078),3.91e-01,6.05e-01,No,1020,0.06 (0.038),1.21e-01,9.84e-01,No,-0.068 (0.081),4.03e-01,6.61e-01,No,736
surface_area,CTQ_Abuse,female,R_lateraloccipital_surfavg,-0.069 (0.08),3.91e-01,8.05e-01,No,-0.274 (0.174),1.16e-01,3.47e-01,No,171,0.076 (0.033),2.10e-02,1.19e-01,No,0.058 (0.077),4.51e-01,6.25e-01,No,1020,-0.043 (0.038),2.62e-01,9.84e-01,No,-0.043 (0.081),5.93e-01,6.96e-01,No,736
surface_area,CTQ_Abuse,female,R_lateralorbitofrontal_surfavg,-0.078 (0.08),3.33e-01,7.72e-01,No,-0.237 (0.174),1.75e-01,4.11e-01,No,171,-0.095 (0.033) *,4.00e-03,3.87e-02,Yes,0.19 (0.077),1.43e-02,6.94e-02,No,1020,-0.04 (0.038),3.03e-01,9.84e-01,No,0.073 (0.081),3.66e-01,6.57e-01,No,736
surface_area,CTQ_Abuse,female,R_lingual_surfavg,0.061 (0.081),4.49e-01,8.98e-01,No,-0.339 (0.174),5.29e-02,2.25e-01,No,171,-0.032 (0.033),3.38e-01,6.56e-01,No,0.155 (0.078),4.56e-02,1.50e-01,No,1020,-0.024 (0.038),5.32e-01,9.84e-01,No,-0.093 (0.081),2.48e-01,5.82e-01,No,736
surface_area,CTQ_Abuse,female,R_medialorbitofrontal_surfavg,-0.09 (0.078),2.48e-01,7.02e-01,No,-0.526 (0.169) *,2.15e-03,4.88e-02,Yes,171,0.045 (0.033),1.77e-01,4.80e-01,No,-0.087 (0.078),2.63e-01,4.59e-01,No,1020,0.001 (0.038),9.69e-01,9.84e-01,No,-0.19 (0.08),1.84e-02,1.39e-01,No,736
surface_area,CTQ_Abuse,female,R_middletemporal_surfavg,0.094 (0.081),2.47e-01,7.02e-01,No,0.035 (0.175),8.42e-01,9.24e-01,No,171,0.025 (0.033),4.49e-01,6.72e-01,No,-0.13 (0.078),9.41e-02,2.45e-01,No,1020,-0.03 (0.038),4.35e-01,9.84e-01,No,0.08 (0.081),3.24e-01,6.41e-01,No,736
surface_area,CTQ_Abuse,female,R_parahippocampal_surfavg,-0.116 (0.081),1.52e-01,6.52e-01,No,0.287 (0.174),1.01e-01,3.47e-01,No,171,-0.07 (0.033),3.43e-02,1.55e-01,No,0.039 (0.078),6.17e-01,7.50e-01,No,1020,0.012 (0.038),7.45e-01,9.84e-01,No,-0.006 (0.081),9.45e-01,9.59e-01,No,736
surface_area,CTQ_Abuse,female,R_paracentral_surfavg,-0.012 (0.079),8.85e-01,9.71e-01,No,0.477 (0.172),6.18e-03,6.79e-02,No,171,-0.019 (0.033),5.64e-01,7.52e-01,No,-0.057 (0.078),4.60e-01,6.25e-01,No,1020,0.071 (0.038),6.57e-02,9.84e-01,No,-0.049 (0.081),5.44e-01,6.85e-01,No,736
surface_area,CTQ_Abuse,female,R_parsopercularis_surfavg,-0.011 (0.081),8.93e-01,9.71e-01,No,0.248 (0.175),1.58e-01,3.97e-01,No,171,-0.025 (0.033),4.59e-01,6.72e-01,No,0.028 (0.078),7.21e-01,8.04e-01,No,1020,0.016 (0.038),6.82e-01,9.84e-01,No,0.16 (0.081),4.67e-02,2.27e-01,No,736
surface_area,CTQ_Abuse,female,R_parsorbitalis_surfavg,0.045 (0.08),5.71e-01,9.04e-01,No,-0.406 (0.173),2.02e-02,1.25e-01,No,171,0.004 (0.033),9.03e-01,9.45e-01,No,-0.127 (0.078),1.01e-01,2.45e-01,No,1020,-0.03 (0.038),4.30e-01,9.84e-01,No,-0.069 (0.081),3.96e-01,6.61e-01,No,736
surface_area,CTQ_Abuse,female,R_parstriangularis_surfavg,0.047 (0.081),5.64e-01,9.04e-01,No,-0.184 (0.175),2.95e-01,5.03e-01,No,171,0.062 (0.033),6.27e-02,2.37e-01,No,-0.043 (0.078),5.83e-01,7.48e-01,No,1020,-0.007 (0.038),8.54e-01,9.84e-01,No,-0.168 (0.081),3.72e-02,1.95e-01,No,736
surface_area,CTQ_Abuse,female,R_pericalcarine_surfavg,0.151 (0.08),6.05e-02,4.39e-01,No,-0.381 (0.173),2.90e-02,1.61e-01,No,171,-0.036 (0.033),2.81e-01,6.38e-01,No,0.122 (0.078),1.17e-01,2.64e-01,No,1020,-0.05 (0.038),1.91e-01,9.84e-01,No,0.073 (0.081),3.67e-01,6.57e-01,No,736
surface_area,CTQ_Abuse,female,R_postcentral_surfavg,-0.006 (0.08),9.37e-01,9.71e-01,No,0.455 (0.172),9.01e-03,6.81e-02,No,171,-0.046 (0.033),1.65e-01,4.67e-01,No,-0.045 (0.078),5.65e-01,7.39e-01,No,1020,0.055 (0.038),1.53e-01,9.84e-01,No,0.1 (0.081),2.14e-01,5.61e-01,No,736
surface_area,CTQ_Abuse,female,R_posteriorcingulate_surfavg,0.057 (0.081),4.85e-01,9.04e-01,No,0.125 (0.175),4.75e-01,6.46e-01,No,171,-0.026 (0.033),4.25e-01,6.72e-01,No,0.019 (0.078),8.04e-01,8.54e-01,No,1020,0.046 (0.038),2.34e-01,9.84e-01,No,0.097 (0.081),2.29e-01,5.78e-01,No,736
surface_area,CTQ_Abuse,female,R_precentral_surfavg,-0.076 (0.079),3.41e-01,7.72e-01,No,0.501 (0.172),4.01e-03,6.54e-02,No,171,-0.088 (0.033) *,7.97e-03,4.93e-02,Yes,-0.091 (0.077),2.40e-01,4.30e-01,No,1020,0.015 (0.038),6.97e-01,9.84e-01,No,0.027 (0.081),7.36e-01,8.07e-01,No,736
surface_area,CTQ_Abuse,female,R_precuneus_surfavg,0.016 (0.081),8.38e-01,9.71e-01,No,0.284 (0.174),1.05e-01,3.47e-01,No,171,-0.032 (0.033),3.36e-01,6.56e-01,No,0.169 (0.077),2.97e-02,1.19e-01,No,1020,-0.037 (0.038),3.36e-01,9.84e-01,No,-0.02 (0.081),8.04e-01,8.41e-01,No,736
surface_area,CTQ_Abuse,female,R_rostralanteriorcingulate_surfavg,0.017 (0.081),8.34e-01,9.71e-01,No,0.036 (0.176),8.39e-01,9.24e-01,No,171,-0.143 (0.033) *,1.34e-05,7.74e-04,Yes,0.235 (0.077) *,2.25e-03,2.19e-02,Yes,1020,-0.001 (0.038),9.89e-01,9.89e-01,No,0.196 (0.08),1.51e-02,1.28e-01,No,736
surface_area,CTQ_Abuse,female,R_rostralmiddlefrontal_surfavg,-0.082 (0.081),3.10e-01,7.72e-01,No,-0.201 (0.174),2.51e-01,4.55e-01,No,171,0.112 (0.033) *,6.63e-04,1.03e-02,Yes,-0.154 (0.077),4.62e-02,1.50e-01,No,1020,-0.013 (0.038),7.44e-01,9.84e-01,No,-0.082 (0.081),3.11e-01,6.41e-01,No,736
surface_area,CTQ_Abuse,female,R_superiorfrontal_surfavg,0.028 (0.081),7.30e-01,9.71e-01,No,0.129 (0.176),4.62e-01,6.42e-01,No,171,0.033 (0.033),3.24e-01,6.56e-01,No,-0.126 (0.078),1.05e-01,2.45e-01,No,1020,0.065 (0.038),9.01e-02,9.84e-01,No,-0.147 (0.081),6.92e-02,2.53e-01,No,736
surface_area,CTQ_Abuse,female,R_superiorparietal_surfavg,-0.016 (0.081),8.46e-01,9.71e-01,No,-0.036 (0.176),8.37e-01,9.24e-01,No,171,-0.003 (0.033),9.29e-01,9.57e-01,No,0.201 (0.077),9.62e-03,5.45e-02,No,1020,-0.087 (0.038),2.27e-02,9.41e-01,No,0.168 (0.08),3.66e-02,1.95e-01,No,736
surface_area,CTQ_Abuse,female,R_superiortemporal_surfavg,0.003 (0.081),9.71e-01,9.71e-01,No,-0.036 (0.176),8.40e-01,9.24e-01,No,171,0.028 (0.033),3.86e-01,6.72e-01,No,-0.413 (0.077) *,8.83e-08,6.01e-06,Yes,1020,0.022 (0.038),5.60e-01,9.84e-01,No,-0.235 (0.08),3.56e-03,6.06e-02,No,736
surface_area,CTQ_Abuse,female,R_supramargil_surfavg,0.135 (0.081),9.68e-02,4.70e-01,No,0.008 (0.174),9.65e-01,9.65e-01,No,171,0.01 (0.033),7.69e-01,8.72e-01,No,-0.085 (0.078),2.74e-01,4.65e-01,No,1020,-0.041 (0.038),2.88e-01,9.84e-01,No,-0.06 (0.081),4.57e-01,6.61e-01,No,736
surface_area,CTQ_Abuse,female,R_frontalpole_surfavg,0.004 (0.081),9.61e-01,9.71e-01,No,-0.213 (0.175),2.27e-01,4.54e-01,No,171,0.092 (0.033) *,5.47e-03,4.14e-02,Yes,-0.224 (0.077) *,3.77e-03,2.85e-02,Yes,1020,0.023 (0.038),5.51e-01,9.84e-01,No,-0.276 (0.08) *,6.15e-04,2.09e-02,Yes,736
surface_area,CTQ_Abuse,female,R_temporalpole_surfavg,-0.018 (0.08),8.18e-01,9.71e-01,No,-0.373 (0.173),3.28e-02,1.61e-01,No,171,0.071 (0.033),3.13e-02,1.52e-01,No,-0.214 (0.077) *,5.76e-03,3.56e-02,Yes,1020,0.024 (0.038),5.28e-01,9.84e-01,No,-0.206 (0.08),1.07e-02,1.04e-01,No,736
surface_area,CTQ_Abuse,female,R_transversetemporal_surfavg,-0.138 (0.081),8.85e-02,4.63e-01,No,0.17 (0.174),3.30e-01,5.22e-01,No,171,0.013 (0.033),6.88e-01,8.65e-01,No,-0.129 (0.078),9.55e-02,2.45e-01,No,1020,0.003 (0.038),9.40e-01,9.84e-01,No,-0.035 (0.081),6.63e-01,7.65e-01,No,736
surface_area,CTQ_Abuse,female,R_insula_surfavg,0.007 (0.081),9.36e-01,9.71e-01,No,0.097 (0.176),5.83e-01,7.62e-01,No,171,0.023 (0.033),4.79e-01,6.72e-01,No,-0.015 (0.078),8.50e-01,8.76e-01,No,1020,-0.016 (0.038),6.85e-01,9.84e-01,No,-0.147 (0.081),6.90e-02,2.53e-01,No,736
surface_area,CTQ_Abuse,male,L_bankssts_surfavg,-0.069 (0.092),4.56e-01,8.99e-01,No,0.122 (0.236),6.07e-01,8.22e-01,No,140,-0.064 (0.041),1.18e-01,4.14e-01,No,0.22 (0.095),2.13e-02,1.31e-01,No,636,0.037 (0.047),4.26e-01,9.63e-01,No,-0.156 (0.103),1.31e-01,4.95e-01,No,483
surface_area,CTQ_Abuse,male,L_caudalanteriorcingulate_surfavg,0.084 (0.091),3.59e-01,8.99e-01,No,0.141 (0.235),5.50e-01,8.22e-01,No,140,0.012 (0.041),7.65e-01,9.63e-01,No,-0.065 (0.096),4.95e-01,8.02e-01,No,636,-0.116 (0.046),1.26e-02,1.42e-01,No,0.012 (0.103),9.06e-01,9.48e-01,No,483
surface_area,CTQ_Abuse,male,L_caudalmiddlefrontal_surfavg,-0.05 (0.092),5.90e-01,9.28e-01,No,0.032 (0.236),8.93e-01,9.56e-01,No,140,-0.048 (0.041),2.38e-01,6.23e-01,No,0.193 (0.095),4.35e-02,2.28e-01,No,636,-0.059 (0.047),2.09e-01,7.89e-01,No,0.149 (0.103),1.50e-01,5.26e-01,No,483
surface_area,CTQ_Abuse,male,L_cuneus_surfavg,0.032 (0.092),7.25e-01,9.48e-01,No,-0.145 (0.236),5.42e-01,8.22e-01,No,140,0.003 (0.041),9.37e-01,9.75e-01,No,-0.049 (0.096),6.10e-01,8.08e-01,No,636,0.027 (0.047),5.64e-01,9.63e-01,No,-0.124 (0.104),2.33e-01,5.37e-01,No,483
surface_area,CTQ_Abuse,male,L_entorhil_surfavg,-0.01 (0.092),9.09e-01,9.54e-01,No,-0.192 (0.236),4.17e-01,8.22e-01,No,140,0.026 (0.041),5.28e-01,8.57e-01,No,-0.029 (0.096),7.62e-01,8.71e-01,No,636,0.035 (0.047),4.55e-01,9.63e-01,No,-0.059 (0.104),5.66e-01,7.67e-01,No,483
surface_area,CTQ_Abuse,male,L_fusiform_surfavg,-0.11 (0.091),2.30e-01,8.99e-01,No,0.292 (0.235),2.16e-01,7.65e-01,No,140,-0.034 (0.041),4.13e-01,7.78e-01,No,0.092 (0.096),3.34e-01,6.59e-01,No,636,0.007 (0.047),8.79e-01,9.63e-01,No,0.0 (0.104),9.97e-01,9.97e-01,No,483
surface_area,CTQ_Abuse,male,L_inferiorparietal_surfavg,-0.007 (0.092),9.42e-01,9.54e-01,No,0.029 (0.237),9.02e-01,9.56e-01,No,140,-0.056 (0.041),1.69e-01,5.01e-01,No,0.038 (0.095),6.91e-01,8.39e-01,No,636,0.03 (0.047),5.26e-01,9.63e-01,No,0.104 (0.104),3.15e-01,6.14e-01,No,483
surface_area,CTQ_Abuse,male,L_inferiortemporal_surfavg,-0.065 (0.092),4.76e-01,8.99e-01,No,-0.171 (0.235),4.70e-01,8.22e-01,No,140,-0.002 (0.041),9.61e-01,9.75e-01,No,0.023 (0.096),8.07e-01,8.71e-01,No,636,0.015 (0.047),7.46e-01,9.63e-01,No,0.13 (0.104),2.11e-01,5.31e-01,No,483
surface_area,CTQ_Abuse,male,L_isthmuscingulate_surfavg,0.015 (0.092),8.71e-01,9.54e-01,No,0.145 (0.236),5.41e-01,8.22e-01,No,140,0.04 (0.041),3.31e-01,7.76e-01,No,-0.062 (0.096),5.14e-01,8.08e-01,No,636,-0.124 (0.046),7.94e-03,1.42e-01,No,0.144 (0.103),1.62e-01,5.26e-01,No,483
surface_area,CTQ_Abuse,male,L_lateraloccipital_surfavg,0.024 (0.092),7.93e-01,9.54e-01,No,-0.193 (0.236),4.16e-01,8.22e-01,No,140,0.052 (0.041),2.04e-01,5.55e-01,No,-0.048 (0.096),6.18e-01,8.08e-01,No,636,-0.016 (0.047),7.26e-01,9.63e-01,No,-0.175 (0.103),9.14e-02,4.14e-01,No,483
surface_area,CTQ_Abuse,male,L_lateralorbitofrontal_surfavg,-0.01 (0.091),9.09e-01,9.54e-01,No,-0.39 (0.234),9.80e-02,7.65e-01,No,140,0.004 (0.041),9.14e-01,9.75e-01,No,0.084 (0.096),3.79e-01,6.79e-01,No,636,0.001 (0.047),9.84e-01,9.91e-01,No,-0.058 (0.104),5.75e-01,7.67e-01,No,483
surface_area,CTQ_Abuse,male,L_lingual_surfavg,0.149 (0.091),1.05e-01,8.99e-01,No,-0.265 (0.234),2.61e-01,7.65e-01,No,140,-0.037 (0.041),3.66e-01,7.78e-01,No,-0.025 (0.096),7.92e-01,8.71e-01,No,636,0.026 (0.047),5.80e-01,9.63e-01,No,-0.03 (0.104),7.75e-01,8.97e-01,No,483
surface_area,CTQ_Abuse,male,L_medialorbitofrontal_surfavg,0.007 (0.091),9.36e-01,9.54e-01,No,-0.335 (0.235),1.56e-01,7.65e-01,No,140,0.004 (0.041),9.15e-01,9.75e-01,No,-0.123 (0.096),2.00e-01,4.78e-01,No,636,-0.016 (0.046),7.33e-01,9.63e-01,No,-0.262 (0.103),1.12e-02,1.11e-01,No,483
surface_area,CTQ_Abuse,male,L_middletemporal_surfavg,-0.239 (0.088),7.32e-03,4.98e-01,No,-0.277 (0.226),2.22e-01,7.65e-01,No,140,-0.013 (0.041),7.53e-01,9.63e-01,No,0.045 (0.096),6.41e-01,8.08e-01,No,636,0.127 (0.046),6.60e-03,1.42e-01,No,-0.02 (0.103),8.43e-01,9.18e-01,No,483
surface_area,CTQ_Abuse,male,L_parahippocampal_surfavg,-0.111 (0.092),2.28e-01,8.99e-01,No,0.087 (0.235),7.13e-01,8.56e-01,No,140,-0.062 (0.041),1.31e-01,4.24e-01,No,0.155 (0.095),1.05e-01,3.36e-01,No,636,0.031 (0.047),5.06e-01,9.63e-01,No,-0.133 (0.104),2.01e-01,5.31e-01,No,483
surface_area,CTQ_Abuse,male,L_paracentral_surfavg,-0.053 (0.092),5.64e-01,9.28e-01,No,-0.061 (0.236),7.96e-01,9.18e-01,No,140,-0.06 (0.041),1.46e-01,4.51e-01,No,-0.078 (0.095),4.11e-01,7.17e-01,No,636,-0.116 (0.046),1.25e-02,1.42e-01,No,0.13 (0.103),2.08e-01,5.31e-01,No,483
surface_area,CTQ_Abuse,male,L_parsopercularis_surfavg,0.1 (0.09),2.68e-01,8.99e-01,No,0.408 (0.231),7.94e-02,7.65e-01,No,140,0.114 (0.041),5.19e-03,1.18e-01,No,-0.115 (0.095),2.29e-01,5.18e-01,No,636,-0.074 (0.047),1.11e-01,5.40e-01,No,0.077 (0.103),4.56e-01,7.04e-01,No,483
surface_area,CTQ_Abuse,male,L_parsorbitalis_surfavg,0.068 (0.091),4.60e-01,8.99e-01,No,-0.375 (0.235),1.12e-01,7.65e-01,No,140,0.08 (0.041),5.00e-02,2.84e-01,No,-0.207 (0.095),2.96e-02,1.68e-01,No,636,0.018 (0.047),7.07e-01,9.63e-01,No,-0.116 (0.104),2.63e-01,5.43e-01,No,483
surface_area,CTQ_Abuse,male,L_parstriangularis_surfavg,0.058 (0.092),5.29e-01,8.99e-01,No,-0.13 (0.236),5.84e-01,8.22e-01,No,140,0.039 (0.041),3.44e-01,7.78e-01,No,-0.224 (0.095),1.88e-02,1.30e-01,No,636,0.01 (0.047),8.37e-01,9.63e-01,No,-0.171 (0.103),9.97e-02,4.24e-01,No,483
surface_area,CTQ_Abuse,male,L_pericalcarine_surfavg,0.111 (0.092),2.27e-01,8.99e-01,No,-0.011 (0.235),9.63e-01,9.63e-01,No,140,-0.014 (0.041),7.29e-01,9.63e-01,No,-0.112 (0.096),2.40e-01,5.26e-01,No,636,-0.014 (0.047),7.69e-01,9.63e-01,No,0.091 (0.104),3.82e-01,6.83e-01,No,483
