phenotype_names,CTQ_Term,Sex,Region,Effect_Size_Ped,p_value_Ped,q_value_Ped,Significant_Ped,Sample_Size_Ped,Effect_Size_YA,p_value_YA,q_value_YA,Significant_YA,Sample_Size_YA,Effect_Size_OA,p_value_OA,q_value_OA,Significant_OA,Sample_Size_OA,Beta_Ped,Beta_YA,Beta_OA,Sex_Comparison_p,Stronger_Sex,Age_Comparison_p,Stronger_Age,Sex_Comparison_p_YA,Stronger_Sex_YA,Sex_Comparison_p_OA,Stronger_Sex_OA
surface_area,CTQ_Abuse,male,R_transversetemporal_surfavg,-0.032 (0.08),0.686,0.931,No,159,-0.031 (0.037),0.401,0.699,No,742,-0.028 (0.041),0.505,0.673,No,585,-0.032,-0.031,-0.028,,,0.9567924513879931,YA,0.3595250168403563,female,0.7654848617912251,male
surface_area,CTQ_Abuse,male,R_insula_surfavg,-0.034 (0.08),0.668,0.931,No,159,-0.027 (0.037),0.455,0.713,No,742,-0.055 (0.041),0.181,0.554,No,585,-0.034,-0.027,-0.055,,,0.6127755904727898,OA,0.8985025332978447,male,0.9552895629336176,male
surface_area,CTQ_Neglect,female,L_bankssts_surfavg,0.132 (0.072),0.0701,0.854,No,189,-0.068 (0.029),0.0202,0.0527,No,1163,-0.059 (0.034),0.0815,0.489,No,864,0.132,-0.068,-0.059,,,0.8407884503264307,YA,0.359811322,female,0.10073268713649508,female
surface_area,CTQ_Neglect,female,L_caudalanteriorcingulate_surfavg,-0.05 (0.073),0.497,0.854,No,189,-0.07 (0.029) *,0.0172,0.0468,Yes,1163,-0.012 (0.034),0.718,0.907,No,864,-0.05,-0.07,-0.012,,,0.19639178660745094,YA,0.055532828,female,0.11190976019194876,male
surface_area,CTQ_Neglect,female,L_caudalmiddlefrontal_surfavg,0.067 (0.073),0.362,0.854,No,189,-0.064 (0.029),0.029,0.0729,No,1163,-0.011 (0.034),0.754,0.907,No,864,0.067,-0.064,-0.011,,,0.2379409521646796,YA,0.024163329,female,0.7941086022295973,male
surface_area,CTQ_Neglect,female,L_cuneus_surfavg,0.085 (0.073),0.244,0.854,No,189,0.024 (0.029),0.406,0.554,No,1163,-0.042 (0.034),0.221,0.537,No,864,0.085,0.024,-0.042,,,0.14214254944983717,OA,0.580599881,female,0.3512254441129803,female
surface_area,CTQ_Neglect,female,L_entorhil_surfavg,-0.101 (0.073),0.167,0.854,No,189,0.02 (0.029),0.491,0.607,No,1163,0.079 (0.034),0.0198,0.216,No,864,-0.101,0.02,0.079,,,0.1884420418011874,OA,0.6398610912280356,male,0.7360479857156172,female
surface_area,CTQ_Neglect,female,L_fusiform_surfavg,-0.007 (0.073),0.923,0.937,No,189,-0.077 (0.029) *,0.00891,0.0289,Yes,1163,-0.017 (0.034),0.625,0.885,No,864,-0.007,-0.077,-0.017,,,0.18116288878355924,YA,0.15364977854651118,female,0.9851277090633448,male
surface_area,CTQ_Neglect,female,L_inferiorparietal_surfavg,-0.049 (0.073),0.506,0.854,No,189,-0.078 (0.029) *,0.00813,0.0283,Yes,1163,-0.073 (0.034),0.0322,0.274,No,864,-0.049,-0.078,-0.073,,,0.9109903121335632,YA,0.45540210840126116,female,0.026378257554420248,female
surface_area,CTQ_Neglect,female,L_inferiortemporal_surfavg,-0.231 (0.071),0.00135,0.0919,No,189,0.034 (0.029),0.244,0.369,No,1163,0.025 (0.034),0.457,0.765,No,864,-0.231,0.034,0.025,,,0.8412856229105832,YA,0.7985980554563314,female,0.9851233344887904,female
surface_area,CTQ_Neglect,female,L_isthmuscingulate_surfavg,0.098 (0.073),0.18,0.854,No,189,-0.051 (0.029),0.0812,0.149,No,1163,0.02 (0.034),0.553,0.821,No,864,0.098,-0.051,0.02,,,0.11424372081358691,YA,0.2688294043741335,female,0.4559693430838774,equal
surface_area,CTQ_Neglect,female,L_lateraloccipital_surfavg,0.097 (0.073),0.184,0.854,No,189,0.095 (0.029) *,0.0012,0.00741,Yes,1163,0.018 (0.034),0.591,0.855,No,864,0.097,0.095,0.018,,,0.085780929,YA,1,equal,0.7798140318011548,female
surface_area,CTQ_Neglect,female,L_lateralorbitofrontal_surfavg,-0.078 (0.073),0.285,0.854,No,189,0.031 (0.029),0.292,0.413,No,1163,0.042 (0.034),0.213,0.537,No,864,-0.078,0.031,0.042,,,0.8065623735674126,OA,0.6099630201430466,female,0.38086289218017866,female
surface_area,CTQ_Neglect,female,L_lingual_surfavg,-0.016 (0.073),0.826,0.937,No,189,0.061 (0.029),0.0385,0.0872,No,1163,0.025 (0.034),0.462,0.765,No,864,-0.016,0.061,0.025,,,0.42263131450991587,YA,0.012820917,female,0.6954778307314686,female
surface_area,CTQ_Neglect,female,L_medialorbitofrontal_surfavg,-0.069 (0.073),0.347,0.854,No,189,0.059 (0.029),0.0452,0.0931,No,1163,0.051 (0.034),0.132,0.489,No,864,-0.069,0.059,0.051,,,0.8584215475347263,YA,0.097168547,female,0.062173093529559686,female
surface_area,CTQ_Neglect,female,L_middletemporal_surfavg,-0.019 (0.073),0.792,0.928,No,189,0.017 (0.029),0.566,0.675,No,1163,0.054 (0.034),0.115,0.489,No,864,-0.019,0.017,0.054,,,0.4101341822657567,OA,0.7499288193009708,female,0.7504504128495688,male
surface_area,CTQ_Neglect,female,L_parahippocampal_surfavg,-0.081 (0.073),0.267,0.854,No,189,-0.101 (0.029) *,0.000542,0.0041,Yes,1163,-0.049 (0.034),0.147,0.489,No,864,-0.081,-0.101,-0.049,,,0.24491477543850593,YA,0.007738751,female,0.18554138922087304,female
surface_area,CTQ_Neglect,female,L_paracentral_surfavg,0.094 (0.073),0.197,0.854,No,189,0.007 (0.029),0.812,0.862,No,1163,0.007 (0.034),0.836,0.964,No,864,0.094,0.007,0.007,,,1,equal,0.8317185191359855,male,0.1305429423385036,male
surface_area,CTQ_Neglect,female,L_parsopercularis_surfavg,-0.028 (0.073),0.699,0.875,No,189,-0.049 (0.029),0.0923,0.165,No,1163,-0.041 (0.034),0.231,0.541,No,864,-0.028,-0.049,-0.041,,,0.8585619208832711,YA,0.15433198778186163,female,0.5383030817617518,female
surface_area,CTQ_Neglect,female,L_parsorbitalis_surfavg,-0.043 (0.073),0.553,0.854,No,189,0.09 (0.029) *,0.00208,0.00945,Yes,1163,0.053 (0.034),0.119,0.489,No,864,-0.043,0.09,0.053,,,0.40832299773286507,YA,0.5214888692625457,female,0.5380051757481907,female
surface_area,CTQ_Neglect,female,L_parstriangularis_surfavg,-0.032 (0.073),0.659,0.875,No,189,-0.011 (0.029),0.713,0.783,No,1163,-0.023 (0.034),0.502,0.794,No,864,-0.032,-0.011,-0.023,,,0.7895883449834591,OA,0.7338901481318558,female,0.55090749,female
surface_area,CTQ_Neglect,female,L_pericalcarine_surfavg,0.068 (0.073),0.353,0.854,No,189,0.056 (0.029),0.0583,0.117,No,1163,-0.054 (0.034),0.112,0.489,No,864,0.068,0.056,-0.054,,,0.014372446,YA,0.061320683929744435,female,0.19815797782824207,female
surface_area,CTQ_Neglect,female,L_postcentral_surfavg,0.02 (0.073),0.783,0.928,No,189,-0.038 (0.029),0.197,0.304,No,1163,0.005 (0.034),0.886,0.965,No,864,0.02,-0.038,0.005,,,0.33891291782669675,YA,0.3282056148919774,female,0.8667945409401905,male
surface_area,CTQ_Neglect,female,L_posteriorcingulate_surfavg,-0.03 (0.073),0.679,0.875,No,189,-0.045 (0.029),0.125,0.213,No,1163,0.01 (0.034),0.773,0.907,No,864,-0.03,-0.045,0.01,,,0.2211953155226256,YA,0.7496102631464256,female,0.12134873852011951,male
surface_area,CTQ_Neglect,female,L_precentral_surfavg,-0.055 (0.073),0.449,0.854,No,189,-0.062 (0.029),0.0354,0.0829,No,1163,-0.024 (0.034),0.473,0.765,No,864,-0.055,-0.062,-0.024,,,0.39731674563517005,YA,0.0028864,male,0.5634169117818812,female
surface_area,CTQ_Neglect,female,L_precuneus_surfavg,-0.008 (0.073),0.917,0.937,No,189,-0.023 (0.029),0.434,0.575,No,1163,-0.051 (0.034),0.131,0.489,No,864,-0.008,-0.023,-0.051,,,0.5330573682046316,OA,0.2868732142460009,male,0.7088950014980893,female
surface_area,CTQ_Neglect,female,L_rostralanteriorcingulate_surfavg,-0.046 (0.073),0.533,0.854,No,189,-0.044 (0.029),0.138,0.229,No,1163,-0.001 (0.034),0.976,0.976,No,864,-0.046,-0.044,-0.001,,,0.33879976228017705,YA,0.23387983023591463,female,0.17890125786120192,male
surface_area,CTQ_Neglect,female,L_rostralmiddlefrontal_surfavg,-0.052 (0.073),0.475,0.854,No,189,-0.022 (0.029),0.452,0.58,No,1163,-0.048 (0.034),0.157,0.489,No,864,-0.052,-0.022,-0.048,,,0.5627698233986305,OA,0.077538312,male,0.8517572857498503,male
surface_area,CTQ_Neglect,female,L_superiorfrontal_surfavg,0.044 (0.073),0.548,0.854,No,189,0.006 (0.029),0.832,0.87,No,1163,0.028 (0.034),0.418,0.749,No,864,0.044,0.006,0.028,,,0.6246788040922062,OA,0.13612493488309685,male,0.9702480017117969,female
surface_area,CTQ_Neglect,female,L_superiorparietal_surfavg,0.005 (0.073),0.943,0.943,No,189,0.054 (0.029),0.0667,0.126,No,1163,0.014 (0.034),0.682,0.907,No,864,0.005,0.054,0.014,,,0.37327002667034126,YA,0.004648763,male,0.6546846158920516,female
surface_area,CTQ_Neglect,female,L_superiortemporal_surfavg,-0.053 (0.073),0.471,0.854,No,189,0.023 (0.029),0.44,0.575,No,1163,0.01 (0.034),0.759,0.907,No,864,-0.053,0.023,0.01,,,0.7725216366994068,YA,0.8984924315044716,male,0.9405720243319406,male
surface_area,CTQ_Neglect,female,L_supramargil_surfavg,0.04 (0.073),0.584,0.863,No,189,-0.015 (0.029),0.614,0.72,No,1163,0.089 (0.034),0.00914,0.155,No,864,0.04,-0.015,0.089,,,0.020490867323663897,OA,0.5658604699782843,male,0.7356643534456881,female
surface_area,CTQ_Neglect,female,L_frontalpole_surfavg,-0.058 (0.073),0.432,0.854,No,189,0.138 (0.029) *,2.22e-06,3.78e-05,Yes,1163,0.103 (0.034),0.0025,0.085,No,864,-0.058,0.138,0.103,,,0.4297526352609673,YA,0.021905672824125366,female,0.064069209,female
surface_area,CTQ_Neglect,female,L_temporalpole_surfavg,-0.023 (0.073),0.753,0.914,No,189,0.06 (0.029),0.0406,0.089,No,1163,0.078 (0.034),0.0222,0.216,No,864,-0.023,0.06,0.078,,,0.6876305547574426,OA,0.5798079885369822,female,0.73608348,female
surface_area,CTQ_Neglect,female,L_transversetemporal_surfavg,-0.027 (0.073),0.708,0.875,No,189,-0.041 (0.029),0.163,0.263,No,1163,-0.002 (0.034),0.955,0.97,No,864,-0.027,-0.041,-0.002,,,0.3856697314405184,YA,0.12590478468553368,female,0.3320460395716669,male
surface_area,CTQ_Neglect,female,L_insula_surfavg,-0.013 (0.073),0.855,0.937,No,189,0.009 (0.029),0.761,0.822,No,1163,-0.038 (0.034),0.264,0.548,No,864,-0.013,0.009,-0.038,,,0.2959113711729495,OA,0.949174603,female,0.737080644,female
surface_area,CTQ_Neglect,female,R_bankssts_surfavg,0.008 (0.073),0.908,0.937,No,189,-0.094 (0.029) *,0.00137,0.00776,Yes,1163,-0.011 (0.034),0.748,0.907,No,864,0.008,-0.094,-0.011,,,0.064126191,YA,0.2079735522242081,female,0.7654937439993199,male
surface_area,CTQ_Neglect,female,R_caudalanteriorcingulate_surfavg,0.082 (0.073),0.263,0.854,No,189,-0.062 (0.029),0.0332,0.0807,No,1163,0.053 (0.034),0.122,0.489,No,864,0.082,-0.062,0.053,,,0.010486146660295903,YA,0.058387724,female,0.44430043048145085,female
surface_area,CTQ_Neglect,female,R_caudalmiddlefrontal_surfavg,0.046 (0.073),0.529,0.854,No,189,-0.031 (0.029),0.288,0.413,No,1163,-0.015 (0.034),0.661,0.907,No,864,0.046,-0.031,-0.015,,,0.7219286504220745,YA,0.1606799811019175,male,0.9109449550430548,male
surface_area,CTQ_Neglect,female,R_cuneus_surfavg,0.103 (0.073),0.159,0.854,No,189,0.072 (0.029) *,0.0144,0.0427,Yes,1163,-0.04 (0.034),0.239,0.542,No,864,0.103,0.072,-0.04,,,0.012664931947871994,YA,0.025496518888127984,female,0.41202271924929157,female
surface_area,CTQ_Neglect,female,R_entorhil_surfavg,-0.107 (0.073),0.143,0.854,No,189,0.107 (0.029) *,0.000249,0.00242,Yes,1163,0.01 (0.034),0.774,0.907,No,864,-0.107,0.107,0.01,,,0.030350741,YA,0.8464674166543955,male,0.6816827613131944,male
surface_area,CTQ_Neglect,female,R_fusiform_surfavg,-0.156 (0.072),0.0318,0.854,No,189,-0.075 (0.029) *,0.0106,0.0327,Yes,1163,-0.038 (0.034),0.266,0.548,No,864,-0.156,-0.075,-0.038,,,0.40922692422247464,YA,0.12533735853426076,female,0.19189409749397868,female
surface_area,CTQ_Neglect,female,R_inferiorparietal_surfavg,-0.055 (0.073),0.451,0.854,No,189,-0.088 (0.029) *,0.00272,0.0116,Yes,1163,-0.02 (0.034),0.555,0.821,No,864,-0.055,-0.088,-0.02,,,0.12934704827876597,YA,0.07700861,female,0.8814596199641063,female
surface_area,CTQ_Neglect,female,R_inferiortemporal_surfavg,-0.048 (0.073),0.512,0.854,No,189,0.091 (0.029) *,0.00193,0.00938,Yes,1163,0.051 (0.034),0.13,0.489,No,864,-0.048,0.091,0.051,,,0.3714054952382799,YA,0.011984589,female,0.22546693518167205,female
surface_area,CTQ_Neglect,female,R_isthmuscingulate_surfavg,0.105 (0.073),0.152,0.854,No,189,-0.004 (0.029),0.893,0.893,No,1163,-0.004 (0.034),0.915,0.965,No,864,0.105,-0.004,-0.004,,,1,equal,0.28777336032200984,male,0.9851320810660646,female
surface_area,CTQ_Neglect,female,R_lateraloccipital_surfavg,-0.046 (0.073),0.531,0.854,No,189,0.156 (0.029) *,8.42e-08,5.73e-06,Yes,1163,0.025 (0.034),0.47,0.765,No,864,-0.046,0.156,0.025,,,0.003275587,YA,0.000445205,female,0.8229878623465734,female
surface_area,CTQ_Neglect,female,R_lateralorbitofrontal_surfavg,-0.105 (0.073),0.151,0.854,No,189,0.018 (0.029),0.543,0.659,No,1163,-0.003 (0.034),0.92,0.965,No,864,-0.105,0.018,-0.003,,,0.6405843248995693,YA,0.8316546642028624,male,0.5633115031723221,male
surface_area,CTQ_Neglect,female,R_lingual_surfavg,0.041 (0.073),0.577,0.863,No,189,0.082 (0.029) *,0.00507,0.0203,Yes,1163,0.006 (0.034),0.856,0.965,No,864,0.041,0.082,0.006,,,0.090339111,YA,0.012771695730807275,female,0.5385023019605384,male
surface_area,CTQ_Neglect,female,R_medialorbitofrontal_surfavg,-0.068 (0.073),0.351,0.854,No,189,0.133 (0.029) *,5.16e-06,7.02e-05,Yes,1163,0.11 (0.034),0.00123,0.0839,No,864,-0.068,0.133,0.11,,,0.6037712031227613,YA,0.014732012798306604,female,0.011597733859897819,female
surface_area,CTQ_Neglect,female,R_middletemporal_surfavg,0.108 (0.073),0.141,0.854,No,189,0.013 (0.029),0.646,0.744,No,1163,0.047 (0.034),0.164,0.489,No,864,0.108,0.013,0.047,,,0.44929678110234805,OA,0.31785152761092683,male,0.1510848083673033,female
surface_area,CTQ_Neglect,female,R_parahippocampal_surfavg,-0.053 (0.073),0.472,0.854,No,189,-0.077 (0.029) *,0.00831,0.0283,Yes,1163,-0.047 (0.034),0.165,0.489,No,864,-0.053,-0.077,-0.047,,,0.5031530484870972,YA,0.15364977854651118,female,0.7364977435021642,male
surface_area,CTQ_Neglect,female,R_paracentral_surfavg,0.038 (0.073),0.606,0.872,No,189,0.004 (0.029),0.88,0.893,No,1163,-0.011 (0.034),0.738,0.907,No,864,0.038,0.004,-0.011,,,0.738782216,OA,0.5806150244186612,male,0.4900838620148147,male
surface_area,CTQ_Neglect,female,R_parsopercularis_surfavg,0.125 (0.073),0.0875,0.854,No,189,-0.033 (0.029),0.259,0.382,No,1163,0.038 (0.034),0.263,0.548,No,864,0.125,-0.033,0.038,,,0.11432864177738145,OA,0.037126709,male,0.18561895998914313,female
surface_area,CTQ_Neglect,female,R_parsorbitalis_surfavg,-0.037 (0.073),0.615,0.872,No,189,0.071 (0.029) *,0.0161,0.0457,Yes,1163,0.012 (0.034),0.722,0.907,No,864,-0.037,0.071,0.012,,,0.18876497179641172,YA,0.3596725321734717,female,0.9702660847662892,female
surface_area,CTQ_Neglect,female,R_parstriangularis_surfavg,0.079 (0.073),0.282,0.854,No,189,0.079 (0.029) *,0.007,0.0264,Yes,1163,-0.042 (0.034),0.22,0.537,No,864,0.079,0.079,-0.042,,,0.007057982,YA,0.3705189891823759,female,0.2795559487371029,female
surface_area,CTQ_Neglect,female,R_pericalcarine_surfavg,0.092 (0.073),0.209,0.854,No,189,0.045 (0.029),0.122,0.212,No,1163,-0.045 (0.034),0.183,0.498,No,864,0.092,0.045,-0.045,,,0.045275185,equal,0.033463054,male,0.5885372837558349,female
surface_area,CTQ_Neglect,female,R_postcentral_surfavg,-0.067 (0.073),0.361,0.854,No,189,-0.097 (0.029) *,0.000914,0.00621,Yes,1163,0.035 (0.034),0.301,0.585,No,864,-0.067,-0.097,0.035,,,0.003265919,YA,0.2667079642472745,female,0.5261739853046268,female
surface_area,CTQ_Neglect,female,R_posteriorcingulate_surfavg,0.114 (0.073),0.119,0.854,No,189,-0.038 (0.029),0.191,0.302,No,1163,0.02 (0.034),0.548,0.821,No,864,0.114,-0.038,0.02,,,0.19710973731264558,YA,0.34966496265954183,female,0.5385421269866937,female
surface_area,CTQ_Neglect,female,R_precentral_surfavg,0.015 (0.073),0.841,0.937,No,189,-0.11 (0.029) *,0.000168,0.00191,Yes,1163,-0.003 (0.034),0.936,0.965,No,864,0.015,-0.11,-0.003,,,0.016913235796365722,YA,0.000820034,female,0.8962137985662753,male
surface_area,CTQ_Neglect,female,R_precuneus_surfavg,0.034 (0.073),0.646,0.875,No,189,-0.024 (0.029),0.407,0.554,No,1163,-0.083 (0.034),0.0152,0.206,No,864,0.034,-0.024,-0.083,,,0.18825925617274653,OA,0.6246227146142527,male,0.15565833624512826,female
surface_area,CTQ_Neglect,female,R_rostralanteriorcingulate_surfavg,0.05 (0.073),0.493,0.854,No,189,-0.106 (0.029) *,0.000284,0.00242,Yes,1163,-0.029 (0.034),0.387,0.71,No,864,0.05,-0.106,-0.029,,,0.085351385,YA,0.007713461,female,0.4904139664058478,female
surface_area,CTQ_Neglect,female,R_rostralmiddlefrontal_surfavg,-0.046 (0.073),0.527,0.854,No,189,0.006 (0.029),0.851,0.877,No,1163,-0.054 (0.034),0.111,0.489,No,864,-0.046,0.006,-0.054,,,0.18187801732735087,OA,0.717892927,male,0.9552943103800837,female
surface_area,CTQ_Neglect,female,R_superiorfrontal_surfavg,0.013 (0.073),0.856,0.937,No,189,0.012 (0.029),0.672,0.761,No,1163,0.003 (0.034),0.935,0.965,No,864,0.013,0.012,0.003,,,0.8414131123093094,YA,0.17291791624851216,male,0.4903575283288708,male
surface_area,CTQ_Neglect,female,R_superiorparietal_surfavg,-0.028 (0.073),0.702,0.875,No,189,0.011 (0.029),0.7,0.78,No,1163,-0.034 (0.034),0.322,0.609,No,864,-0.028,0.011,-0.034,,,0.3169865556586442,OA,0.036900994228898254,male,0.65452952,female
surface_area,CTQ_Neglect,female,R_superiortemporal_surfavg,0.009 (0.073),0.9,0.937,No,189,-0.055 (0.029),0.0627,0.122,No,1163,-0.037 (0.034),0.281,0.562,No,864,0.009,-0.055,-0.037,,,0.6884151356611792,YA,0.40667026393098515,female,0.6953353818076093,female
surface_area,CTQ_Neglect,female,R_supramargil_surfavg,-0.008 (0.073),0.914,0.937,No,189,-0.092 (0.029) *,0.00172,0.009,Yes,1163,-0.046 (0.034),0.179,0.498,No,864,-0.008,-0.092,-0.046,,,0.3041021685002443,YA,0.2404971590980285,female,0.043939073,male
surface_area,CTQ_Neglect,female,R_frontalpole_surfavg,-0.032 (0.073),0.658,0.875,No,189,0.145 (0.029) *,6.81e-07,2.32e-05,Yes,1163,0.09 (0.034),0.00836,0.155,No,864,-0.032,0.145,0.09,,,0.21492951606767008,YA,0.015414248,female,0.21706283627100342,female
surface_area,CTQ_Neglect,female,R_temporalpole_surfavg,0.058 (0.073),0.43,0.854,No,189,0.14 (0.029) *,1.69e-06,3.78e-05,Yes,1163,0.047 (0.034),0.164,0.489,No,864,0.058,0.14,0.047,,,0.03686704,YA,0.004434788,female,0.680800408,male
surface_area,CTQ_Neglect,female,R_transversetemporal_surfavg,-0.073 (0.073),0.319,0.854,No,189,-0.059 (0.029),0.0433,0.092,No,1163,0.004 (0.034),0.899,0.965,No,864,-0.073,-0.059,0.004,,,0.16090294795012294,YA,0.12571358720826598,female,0.47871208120539666,male
surface_area,CTQ_Neglect,female,R_insula_surfavg,0.074 (0.073),0.314,0.854,No,189,-0.021 (0.029),0.47,0.592,No,1163,-0.047 (0.034),0.164,0.489,No,864,0.074,-0.021,-0.047,,,0.5627968112048716,OA,0.43174005608699817,female,0.5259353910440179,female
surface_area,CTQ_Neglect,male,L_bankssts_surfavg,-0.057 (0.08),0.478,0.96,No,159,-0.025 (0.037),0.497,0.843,No,742,0.029 (0.041),0.483,0.965,No,585,-0.057,-0.025,0.029,,,0.3297509611391194,OA,0.359811322,female,0.10073268713649508,female
surface_area,CTQ_Neglect,male,L_caudalanteriorcingulate_surfavg,0.006 (0.08),0.937,0.973,No,159,0.02 (0.037),0.594,0.866,No,742,-0.097 (0.041),0.0192,0.919,No,585,0.006,0.02,-0.097,,,0.034284108,OA,0.055532828,female,0.11190976019194876,male
surface_area,CTQ_Neglect,male,L_caudalmiddlefrontal_surfavg,-0.003 (0.08),0.968,0.973,No,159,0.042 (0.037),0.249,0.821,No,742,-0.025 (0.041),0.55,0.965,No,585,-0.003,0.042,-0.025,,,0.22647593111050468,YA,0.024163329,female,0.7941086022295973,male
surface_area,CTQ_Neglect,male,L_cuneus_surfavg,0.097 (0.079),0.224,0.96,No,159,-0.002 (0.037),0.948,0.962,No,742,0.008 (0.041),0.84,0.965,No,585,0.097,-0.002,0.008,,,0.8568048671035564,OA,0.580599881,female,0.3512254441129803,female
surface_area,CTQ_Neglect,male,L_entorhil_surfavg,-0.025 (0.08),0.751,0.972,No,159,0.042 (0.037),0.253,0.821,No,742,0.061 (0.041),0.14,0.919,No,585,-0.025,0.042,0.061,,,0.7310284569098617,OA,0.6398610912280356,male,0.7360479857156172,female
surface_area,CTQ_Neglect,male,L_fusiform_surfavg,-0.079 (0.08),0.325,0.96,No,159,-0.01 (0.037),0.783,0.951,No,742,-0.018 (0.041),0.657,0.965,No,585,-0.079,-0.01,-0.018,,,0.8851997000404379,OA,0.15364977854651118,female,0.9851277090633448,male
surface_area,CTQ_Neglect,male,L_inferiorparietal_surfavg,-0.119 (0.079),0.135,0.837,No,159,-0.043 (0.037),0.241,0.821,No,742,0.046 (0.041),0.264,0.965,No,585,-0.119,-0.043,0.046,,,0.10805897067356374,OA,0.45540210840126116,female,0.026378257554420248,female
surface_area,CTQ_Neglect,male,L_inferiortemporal_surfavg,-0.029 (0.08),0.716,0.972,No,159,0.022 (0.037),0.546,0.844,No,742,0.024 (0.041),0.559,0.965,No,585,-0.029,0.022,0.024,,,0.9711969850820028,OA,0.7985980554563314,female,0.9851233344887904,female
surface_area,CTQ_Neglect,male,L_isthmuscingulate_surfavg,0.046 (0.08),0.564,0.972,No,159,0.001 (0.037),0.972,0.972,No,742,-0.02 (0.041),0.625,0.965,No,585,0.046,0.001,-0.02,,,0.7047088904651517,OA,0.2688294043741335,female,0.4559693430838774,equal
surface_area,CTQ_Neglect,male,L_lateraloccipital_surfavg,-0.062 (0.08),0.439,0.96,No,159,0.095 (0.037),0.00942,0.32,No,742,0.003 (0.041),0.949,0.965,No,585,-0.062,0.095,0.003,,,0.09586672,YA,1,equal,0.7798140318011548,female
surface_area,CTQ_Neglect,male,L_lateralorbitofrontal_surfavg,-0.022 (0.08),0.78,0.972,No,159,0.007 (0.037),0.855,0.957,No,742,-0.005 (0.041),0.899,0.965,No,585,-0.022,0.007,-0.005,,,0.8285742083978402,YA,0.6099630201430466,female,0.38086289218017866,female
surface_area,CTQ_Neglect,male,L_lingual_surfavg,0.066 (0.08),0.406,0.96,No,159,-0.056 (0.037),0.129,0.7,No,742,0.004 (0.041),0.923,0.965,No,585,0.066,-0.056,0.004,,,0.2784990057787684,YA,0.012820917,female,0.6954778307314686,female
surface_area,CTQ_Neglect,male,L_medialorbitofrontal_surfavg,-0.027 (0.08),0.736,0.972,No,159,-0.019 (0.037),0.615,0.866,No,742,-0.049 (0.041),0.236,0.965,No,585,-0.027,-0.019,-0.049,,,0.5878276450519131,OA,0.097168547,female,0.062173093529559686,female
surface_area,CTQ_Neglect,male,L_middletemporal_surfavg,-0.171 (0.079),0.0312,0.707,No,159,0.002 (0.037),0.946,0.962,No,742,0.071 (0.041),0.0882,0.919,No,585,-0.171,0.002,0.071,,,0.2123264747159639,OA,0.7499288193009708,female,0.7504504128495688,male
surface_area,CTQ_Neglect,male,L_parahippocampal_surfavg,-0.051 (0.08),0.523,0.972,No,159,0.024 (0.037),0.508,0.843,No,742,0.022 (0.041),0.588,0.965,No,585,-0.051,0.024,0.022,,,0.9711969850820028,YA,0.007738751,female,0.18554138922087304,female
surface_area,CTQ_Neglect,male,L_paracentral_surfavg,-0.028 (0.08),0.722,0.972,No,159,0.017 (0.037),0.637,0.866,No,742,-0.074 (0.041),0.072,0.919,No,585,-0.028,0.017,-0.074,,,0.10007772602164544,OA,0.8317185191359855,male,0.1305429423385036,male
surface_area,CTQ_Neglect,male,L_parsopercularis_surfavg,0.172 (0.079),0.0306,0.707,No,159,0.018 (0.037),0.632,0.866,No,742,-0.008 (0.041),0.851,0.965,No,585,0.172,0.018,-0.008,,,0.6389398314866321,YA,0.15433198778186163,female,0.5383030817617518,female
surface_area,CTQ_Neglect,male,L_parsorbitalis_surfavg,-0.03 (0.08),0.71,0.972,No,159,0.06 (0.037),0.1,0.618,No,742,0.02 (0.041),0.628,0.965,No,585,-0.03,0.06,0.02,,,0.46967190110004253,YA,0.5214888692625457,female,0.5380051757481907,female
surface_area,CTQ_Neglect,male,L_parstriangularis_surfavg,0.132 (0.079),0.0982,0.829,No,159,0.005 (0.037),0.893,0.957,No,742,0.009 (0.041),0.827,0.965,No,585,0.132,0.005,0.009,,,0.9424590215629824,OA,0.7338901481318558,female,0.55090749,female
surface_area,CTQ_Neglect,male,L_pericalcarine_surfavg,0.154 (0.079),0.0533,0.717,No,159,-0.032 (0.037),0.381,0.821,No,742,0.015 (0.041),0.725,0.965,No,585,0.154,-0.032,0.015,,,0.3962795450175869,YA,0.061320683929744435,female,0.19815797782824207,female
surface_area,CTQ_Neglect,male,L_postcentral_surfavg,-0.031 (0.08),0.701,0.972,No,159,0.008 (0.037),0.831,0.957,No,742,0.014 (0.041),0.728,0.965,No,585,-0.031,0.008,0.014,,,0.91377573,OA,0.3282056148919774,female,0.8667945409401905,male
surface_area,CTQ_Neglect,male,L_posteriorcingulate_surfavg,-0.05 (0.08),0.531,0.972,No,159,-0.03 (0.037),0.41,0.821,No,742,-0.073 (0.041),0.0788,0.919,No,585,-0.05,-0.03,-0.073,,,0.43652426360299224,OA,0.7496102631464256,female,0.12134873852011951,male
surface_area,CTQ_Neglect,male,L_precentral_surfavg,0.036 (0.08),0.653,0.972,No,159,0.078 (0.037),0.033,0.384,No,742,0.007 (0.041),0.86,0.965,No,585,0.036,0.078,0.007,,,0.1991471517604526,YA,0.0028864,male,0.5634169117818812,female
